PROJECTID,TESTNAME,comparison,n,beta,pval,effect_size_std,mean_diff_raw,beta_ci_low,beta_ci_high,effect_size_std_ci_low,effect_size_std_ci_high,qval_fdr_bh,gba_included,log_transform,pd_only
151,CCL20_2468-62_3,Predicted vs RV,234.0,0.20405700560044124,0.12070130653239325,0.20405700560044124,0.03038865334520935,,,,,0.6516322205820794,False,False,True
151,IL12A_2455-17_4,Non vs Predicted,375.0,0.08211236828257319,0.48924761236376807,0.08211236828257319,0.015331947048474959,,,,,0.881260510040549,False,False,True
151,IL12A_2455-17_4,Non vs RV,423.0,0.05966384576647749,0.5642024376256957,0.05966384576647749,0.011277226001298324,,,,,0.9076449950593962,False,False,True
151,IL12A_2455-17_4,Predicted vs RV,234.0,-0.0224485225160957,0.8646175084096667,-0.0224485225160957,-0.004054721047176635,,,,,0.9738420856519953,False,False,True
151,IL12B_2455-17_4,Non vs Predicted,375.0,0.08211236828257319,0.48924761236376807,0.08211236828257319,0.015331947048474959,,,,,0.881260510040549,False,False,True
151,IL12B_2455-17_4,Non vs RV,423.0,0.05966384576647749,0.5642024376256957,0.05966384576647749,0.011277226001298324,,,,,0.9076449950593962,False,False,True
151,IL12B_2455-17_4,Predicted vs RV,234.0,-0.0224485225160957,0.8646175084096667,-0.0224485225160957,-0.004054721047176635,,,,,0.9738420856519953,False,False,True
151,PLA2G5_2449-1_4,Non vs Predicted,375.0,-0.027766567990053236,0.8158870301877614,-0.027766567990053236,-0.0027290628580800558,,,,,0.9663320161000766,False,False,True
151,PLA2G5_2449-1_4,Non vs RV,423.0,0.17082144224047108,0.10067412292639653,0.17082144224047108,0.06116577801307521,,,,,0.6229052061572484,False,False,True
151,PLA2G5_2449-1_4,Predicted vs RV,234.0,0.1985880102305243,0.13363349183886103,0.1985880102305243,0.06389484087115527,,,,,0.6666031121884711,False,False,True
151,PLA2G2E_2447-7_4,Non vs Predicted,375.0,-0.11714485695616011,0.3207610236557039,-0.11714485695616011,-0.01148605963593674,,,,,0.8090195477962233,False,False,True
151,PLA2G2E_2447-7_4,Non vs RV,423.0,0.10921907109053153,0.2881502192139833,0.10921907109053153,0.014215606860847885,,,,,0.7925028374913614,False,False,True
151,PLA2G2E_2447-7_4,Predicted vs RV,234.0,0.22636392804669164,0.08393847698508126,0.22636392804669164,0.025701666496784625,,,,,0.5844370503120648,False,False,True
151,FGF8_2443-10_4,Non vs Predicted,375.0,-0.004000506845635037,0.9733106385853586,-0.004000506845635037,0.0033196266549380127,,,,,0.9937851726823335,False,False,True
151,FGF8_2443-10_4,Non vs RV,423.0,0.08802315367945415,0.3984301336101777,0.08802315367945415,0.018380447156205904,,,,,0.8493591712938819,False,False,True
151,FGF8_2443-10_4,Predicted vs RV,234.0,0.09202366052508919,0.4878285986337864,0.09202366052508919,0.01506082050126789,,,,,0.8806991181621792,False,False,True
151,FGF10_2441-2_4,Non vs Predicted,375.0,-0.03550947617709998,0.7668463181233263,-0.03550947617709998,-0.005084231681562912,,,,,0.9567434865915372,False,False,True
151,FGF10_2441-2_4,Non vs RV,423.0,-0.3158472137653343,0.0025867530327384324,-0.3158472137653343,-0.06836809904540697,,,,,0.1345111577023985,False,False,True
151,FGF10_2441-2_4,Predicted vs RV,234.0,-0.2803377375882343,0.03519004319454271,-0.2803377375882343,-0.06328386736384406,,,,,0.42576468102704157,False,False,True
151,CXCL16_2436-49_4,Non vs Predicted,375.0,0.008778520417810742,0.9375767761584806,0.008778520417810742,-0.020895381820777104,,,,,0.9879725384872061,False,False,True
151,CXCL16_2436-49_4,Non vs RV,423.0,-0.1264740369842914,0.19577439064158847,-0.1264740369842914,-0.05567554453258339,,,,,0.7262040586878475,False,False,True
151,CXCL16_2436-49_4,Predicted vs RV,234.0,-0.13525255740210215,0.2768750674049719,-0.13525255740210215,-0.034780162711806284,,,,,0.7850146922711733,False,False,True
151,CTSG_2431-17_3,Non vs Predicted,375.0,-0.08758326429122132,0.46375438194561824,-0.08758326429122132,-0.01279437769492997,,,,,0.8738140539812732,False,False,True
151,CTSG_2431-17_3,Non vs RV,423.0,0.15036222308060862,0.14921738948955623,0.15036222308060862,0.03661245509303246,,,,,0.6827219343135266,False,False,True
151,CTSG_2431-17_3,Predicted vs RV,234.0,0.23794548737182994,0.07305737326469032,0.23794548737182994,0.04940683278796243,,,,,0.5606035172963991,False,False,True
151,C8A_2429-27_4,Non vs Predicted,375.0,0.05402521504086036,0.6519078458801375,0.05402521504086036,0.01767756653545849,,,,,0.9310507487211297,False,False,True
151,C8A_2429-27_4,Non vs RV,423.0,-0.0033835704611337525,0.9741342802712127,-0.0033835704611337525,0.006456003315352454,,,,,0.9937851726823335,False,False,True
151,C8A_2429-27_4,Predicted vs RV,234.0,-0.05740878550199411,0.6655684234348606,-0.05740878550199411,-0.011221563220106034,,,,,0.9342390831814104,False,False,True
151,C8B_2429-27_4,Non vs Predicted,375.0,0.05402521504086036,0.6519078458801375,0.05402521504086036,0.01767756653545849,,,,,0.9310507487211297,False,False,True
151,C8B_2429-27_4,Non vs RV,423.0,-0.0033835704611337525,0.9741342802712127,-0.0033835704611337525,0.006456003315352454,,,,,0.9937851726823335,False,False,True
151,C8B_2429-27_4,Predicted vs RV,234.0,-0.05740878550199411,0.6655684234348606,-0.05740878550199411,-0.011221563220106034,,,,,0.9342390831814104,False,False,True
151,C8G_2429-27_4,Non vs Predicted,375.0,0.05402521504086036,0.6519078458801375,0.05402521504086036,0.01767756653545849,,,,,0.9310507487211297,False,False,True
151,C8G_2429-27_4,Non vs RV,423.0,-0.0033835704611337525,0.9741342802712127,-0.0033835704611337525,0.006456003315352454,,,,,0.9937851726823335,False,False,True
151,C8G_2429-27_4,Predicted vs RV,234.0,-0.05740878550199411,0.6655684234348606,-0.05740878550199411,-0.011221563220106034,,,,,0.9342390831814104,False,False,True
151,BDNF_2421-7_3,Non vs Predicted,375.0,0.005361365751156959,0.964026638526515,0.005361365751156959,0.004539646093530969,,,,,0.9920685824569145,False,False,True
151,BDNF_2421-7_3,Non vs RV,423.0,0.2045679737105211,0.04872868552195683,0.2045679737105211,0.03642501248916474,,,,,0.486755752380092,False,False,True
151,BDNF_2421-7_3,Predicted vs RV,234.0,0.19920660795936415,0.1312144880546986,0.19920660795936415,0.031885366395633774,,,,,0.6641799284895065,False,False,True
151,APOE_2418-55_9,Non vs Predicted,375.0,-0.06278303328550382,0.5971937000958086,-0.06278303328550382,-0.06959543256647471,,,,,0.9172487322412594,False,False,True
151,APOE_2418-55_9,Non vs RV,423.0,-0.08473499906124939,0.4132137396448323,-0.08473499906124939,-0.09765186957868188,,,,,0.8589226676966745,False,False,True
151,APOE_2418-55_9,Predicted vs RV,234.0,-0.02195196577574557,0.8676674355232931,-0.02195196577574557,-0.02805643701220717,,,,,0.9740351561001648,False,False,True
151,C5_2381-52_4,Non vs Predicted,375.0,0.003908693142795943,0.9734190584458832,0.003908693142795943,0.03236976863428431,,,,,0.9937851726823335,False,False,True
151,C5_2381-52_4,Non vs RV,423.0,-0.15425024768086468,0.1317556810898006,-0.15425024768086468,-0.021220646426032275,,,,,0.6643118367938804,False,False,True
151,C5_2381-52_4,Predicted vs RV,234.0,-0.1581589408236606,0.22443569749119918,-0.1581589408236606,-0.05359041506031659,,,,,0.7476431322151169,False,False,True
151,FLT4_2358-19_2,Non vs Predicted,375.0,0.10783723290666444,0.3703963427048996,0.10783723290666444,0.020760923361228478,,,,,0.8378001762904997,False,False,True
151,FLT4_2358-19_2,Non vs RV,423.0,0.02211924032980196,0.8329589000753997,0.02211924032980196,0.006002703601822645,,,,,0.9690031109877734,False,False,True
151,FLT4_2358-19_2,Predicted vs RV,234.0,-0.08571799257686248,0.5207956631718366,-0.08571799257686248,-0.014758219759405833,,,,,0.8919212358465656,False,False,True
151,TGFB1_2333-72_1,Non vs Predicted,375.0,-0.023100954711813837,0.8482360180761963,-0.023100954711813837,-0.0018750346087959002,,,,,0.9711330648129631,False,False,True
151,TGFB1_2333-72_1,Non vs RV,423.0,0.13650267190737692,0.1947878045152932,0.13650267190737692,0.021193818155805566,,,,,0.7262040586878475,False,False,True
151,TGFB1_2333-72_1,Predicted vs RV,234.0,0.15960362661919075,0.23351165324142353,0.15960362661919075,0.023068852764601466,,,,,0.7539877286362567,False,False,True
151,CXCL12_2330-2_1,Non vs Predicted,375.0,-0.005068306784720189,0.9656485959985323,-0.005068306784720189,0.02785500128641516,,,,,0.9922408130675946,False,False,True
151,CXCL12_2330-2_1,Non vs RV,423.0,-0.25517611289661996,0.013115569271220338,-0.25517611289661996,-0.07998758594651711,,,,,0.29927647302194077,False,False,True
151,CXCL12_2330-2_1,Predicted vs RV,234.0,-0.25010780611189976,0.05576959796066209,-0.25010780611189976,-0.10784258723293227,,,,,0.5121735233865742,False,False,True
151,C9_2292-17_4,Non vs Predicted,375.0,-0.014339137976968225,0.9031233082833507,-0.014339137976968225,0.01732110417585453,,,,,0.9800154386205764,False,False,True
151,C9_2292-17_4,Non vs RV,423.0,-0.12762710766855292,0.21415545531246852,-0.12762710766855292,-0.028914831118298068,,,,,0.7428786826011321,False,False,True
151,C9_2292-17_4,Predicted vs RV,234.0,-0.1132879696915847,0.38606514426220595,-0.1132879696915847,-0.0462359352941526,,,,,0.8453177107438137,False,False,True
151,TIMP2_2278-61_4,Non vs Predicted,375.0,-0.010287737803453158,0.9320324183452876,-0.010287737803453158,0.00036137154406290506,,,,,0.9861695203561077,False,False,True
151,TIMP2_2278-61_4,Non vs RV,423.0,0.09180837414103127,0.3826315775355601,0.09180837414103127,0.019135832782454898,,,,,0.8433653168467538,False,False,True
151,TIMP2_2278-61_4,Predicted vs RV,234.0,0.10209611194448442,0.4454818158529782,0.10209611194448442,0.018774461238391993,,,,,0.8704257625140669,False,False,True
151,PROK1_2247-20_11,Non vs Predicted,375.0,-0.14200179957017636,0.22745017207871562,-0.14200179957017636,-0.016915038824366846,,,,,0.7499671872755803,False,False,True
151,PROK1_2247-20_11,Non vs RV,423.0,0.1731358080789553,0.0915096004380949,0.1731358080789553,0.0220971133187291,,,,,0.5989425734422718,False,False,True
151,PROK1_2247-20_11,Predicted vs RV,234.0,0.3151376076491317,0.0159512537471051,0.3151376076491317,0.039012152143095946,,,,,0.3152414891476404,False,False,True
151,PLAT_2212-69_1,Non vs Predicted,375.0,-0.07752585886062398,0.5048969650708345,-0.07752585886062398,-0.010812562907789314,,,,,0.8862591687573279,False,False,True
151,PLAT_2212-69_1,Non vs RV,423.0,0.14262801716260096,0.15953352264262,0.14262801716260096,0.030956255839647007,,,,,0.6958356859105829,False,False,True
151,PLAT_2212-69_1,Predicted vs RV,234.0,0.22015387602322495,0.08813462742046652,0.22015387602322495,0.04176881874743632,,,,,0.5913435705237386,False,False,True
151,TIMP1_2211-9_6,Non vs Predicted,375.0,0.11052784909993016,0.35253058423845046,0.11052784909993016,0.022241270178158246,,,,,0.8303097473936135,False,False,True
151,TIMP1_2211-9_6,Non vs RV,423.0,-0.06404889668572371,0.5363443716176649,-0.06404889668572371,-0.02182312383653162,,,,,0.8985806164373633,False,False,True
151,TIMP1_2211-9_6,Predicted vs RV,234.0,-0.17457674578565385,0.18567630538939228,-0.17457674578565385,-0.04406439401468987,,,,,0.7181948583877539,False,False,True
151,COL18A1_2201-17_6,Non vs Predicted,375.0,-0.07803962487950884,0.4963353613153655,-0.07803962487950884,-0.017078448493247578,,,,,0.8830291887119321,False,False,True
151,COL18A1_2201-17_6,Non vs RV,423.0,-0.10532253677646057,0.29226002712498483,-0.10532253677646057,-0.017299210123679742,,,,,0.7942774913136309,False,False,True
151,COL18A1_2201-17_6,Predicted vs RV,234.0,-0.027282911896951728,0.8301694065566122,-0.027282911896951728,-0.00022076163043216468,,,,,0.9690031109877734,False,False,True
151,CCL27_2192-63_10,Non vs Predicted,375.0,-0.14093730442168262,0.23444485264344095,-0.14093730442168262,-0.01624500476627322,,,,,0.7539877286362567,False,False,True
151,CCL27_2192-63_10,Non vs RV,423.0,0.15486769146973953,0.1339754178110717,0.15486769146973953,0.02453436829142497,,,,,0.6671020464453499,False,False,True
151,CCL27_2192-63_10,Predicted vs RV,234.0,0.2958049958914222,0.024695499083529845,0.2958049958914222,0.04077937305769819,,,,,0.3784062680886956,False,False,True
151,F11_2190-55_1,Non vs Predicted,375.0,-0.20192668351601017,0.08804935347469982,-0.20192668351601017,-0.03563390179507575,,,,,0.5913435705237386,False,False,True
151,F11_2190-55_1,Non vs RV,423.0,0.012100151037749309,0.9064957748242102,0.012100151037749309,0.009390273051026021,,,,,0.9804604023571987,False,False,True
151,F11_2190-55_1,Predicted vs RV,234.0,0.21402683455375948,0.10301037937431183,0.21402683455375948,0.04502417484610177,,,,,0.6276149350962964,False,False,True
151,C4A_2182-54_1,Non vs Predicted,375.0,-0.06617195584694838,0.5821328301485063,-0.06617195584694838,-0.04677835843485845,,,,,0.9136475897810697,False,False,True
151,C4A_2182-54_1,Non vs RV,423.0,-0.04394139165926859,0.6749739581037653,-0.04394139165926859,-0.027777138373430432,,,,,0.9364807555969475,False,False,True
151,C4A_2182-54_1,Predicted vs RV,234.0,0.02223056418767979,0.8675974416123173,0.02223056418767979,0.019001220061428015,,,,,0.9740351561001648,False,False,True
151,C4B_2182-54_1,Non vs Predicted,375.0,-0.06617195584694838,0.5821328301485063,-0.06617195584694838,-0.04677835843485845,,,,,0.9136475897810697,False,False,True
151,C4B_2182-54_1,Non vs RV,423.0,-0.04394139165926859,0.6749739581037653,-0.04394139165926859,-0.027777138373430432,,,,,0.9364807555969475,False,False,True
151,C4B_2182-54_1,Predicted vs RV,234.0,0.02223056418767979,0.8675974416123173,0.02223056418767979,0.019001220061428015,,,,,0.9740351561001648,False,False,True
151,CDH1_14759-149_3,Non vs Predicted,375.0,-0.06447910324412229,0.5764141885997037,-0.06447910324412229,0.0069595399063544505,,,,,0.9114230819092144,False,False,True
151,CDH1_14759-149_3,Non vs RV,423.0,-0.04685976870497774,0.6412977434372972,-0.04685976870497774,0.015181244459077092,,,,,0.9278438025635691,False,False,True
151,CDH1_14759-149_3,Predicted vs RV,234.0,0.01761933453914455,0.8905088087348876,0.01761933453914455,0.008221704552722642,,,,,0.9779210047936123,False,False,True
151,FGF8_14757-144_3,Non vs Predicted,375.0,-0.019182064894288184,0.8737739711260449,-0.019182064894288184,0.0010559526511393358,,,,,0.9756288800897905,False,False,True
151,FGF8_14757-144_3,Non vs RV,423.0,0.01716550928896787,0.8704122482288252,0.01716550928896787,0.01743057910740209,,,,,0.974776631130861,False,False,True
151,FGF8_14757-144_3,Predicted vs RV,234.0,0.03634757418325606,0.7860620494230585,0.03634757418325606,0.016374626456262753,,,,,0.9609259230915544,False,False,True
151,ICAM2_14756-29_3,Non vs Predicted,375.0,-0.09422676568970119,0.41596019542559853,-0.09422676568970119,-0.004334170517767966,,,,,0.8604202471822339,False,False,True
151,ICAM2_14756-29_3,Non vs RV,423.0,0.0704660056841132,0.48510589591134173,0.0704660056841132,0.025877439710824568,,,,,0.8801578308621685,False,False,True
151,ICAM2_14756-29_3,Predicted vs RV,234.0,0.16469277137381438,0.20006390113851966,0.16469277137381438,0.030211610228592534,,,,,0.7312715714402777,False,False,True
151,LTF_14755-4_3,Non vs Predicted,375.0,0.01957446086986089,0.8702733292373668,0.01957446086986089,0.006917550726063482,,,,,0.974769943472101,False,False,True
151,LTF_14755-4_3,Non vs RV,423.0,0.2155282950523727,0.03948018824107237,0.2155282950523727,0.04359753993295623,,,,,0.44913691261992644,False,False,True
151,LTF_14755-4_3,Predicted vs RV,234.0,0.1959538341825118,0.14086652409843387,0.1959538341825118,0.03667998920689275,,,,,0.6734093308214318,False,False,True
151,ARHGAP5_14748-31_3,Non vs Predicted,375.0,-0.05836136945162405,0.6241886773844867,-0.05836136945162405,-0.009353764960479793,,,,,0.922802407149544,False,False,True
151,ARHGAP5_14748-31_3,Non vs RV,423.0,-0.25075420332235704,0.016000560371359634,-0.25075420332235704,-0.036701763000484,,,,,0.3153658834484109,False,False,True
151,ARHGAP5_14748-31_3,Predicted vs RV,234.0,-0.192392833870733,0.14568733223273705,-0.192392833870733,-0.027347998040004207,,,,,0.6783248248854963,False,False,True
151,CRLF1_14747-9_3,Non vs Predicted,375.0,0.11003731171020929,0.3423550132757733,0.11003731171020929,0.017982493907156893,,,,,0.8236094110209723,False,False,True
151,CRLF1_14747-9_3,Non vs RV,423.0,-0.17132822724493654,0.09010636636772654,-0.17132822724493654,-0.08434678366743498,,,,,0.5946533557229262,False,False,True
151,CRLF1_14747-9_3,Predicted vs RV,234.0,-0.2813655389551458,0.0288843318933417,-0.2813655389551458,-0.10232927757459187,,,,,0.39331729333685,False,False,True
151,AZU1_14713-46_3,Non vs Predicted,375.0,0.03623791507145467,0.7559450453609,0.03623791507145467,0.012247668921901322,,,,,0.9563117303656687,False,False,True
151,AZU1_14713-46_3,Non vs RV,423.0,-0.10519907320282933,0.30072536409666456,-0.10519907320282933,0.0011284931735868753,,,,,0.7980160584714964,False,False,True
151,AZU1_14713-46_3,Predicted vs RV,234.0,-0.141436988274284,0.27429116580973645,-0.141436988274284,-0.011119175748314447,,,,,0.7837986877497306,False,False,True
151,CST6_14711-27_3,Non vs Predicted,375.0,0.1532332056296009,0.1852970863148964,0.1532332056296009,0.06819392137811242,,,,,0.7176958462022295,False,False,True
151,CST6_14711-27_3,Non vs RV,423.0,-0.0717594566935052,0.47630622450750165,-0.0717594566935052,0.00010931520304069409,,,,,0.8785351524734368,False,False,True
151,CST6_14711-27_3,Predicted vs RV,234.0,-0.2249926623231061,0.07967365964344307,-0.2249926623231061,-0.06808460617507173,,,,,0.5762540991998442,False,False,True
151,C8G_14708-59_3,Non vs Predicted,375.0,-0.06305567402371841,0.5942265729029522,-0.06305567402371841,-0.03877502156541013,,,,,0.9164226970020352,False,False,True
151,C8G_14708-59_3,Non vs RV,423.0,-0.10416882599476995,0.312730438166872,-0.10416882599476995,-0.062167430720377226,,,,,0.8040253336948312,False,False,True
151,C8G_14708-59_3,Predicted vs RV,234.0,-0.041113151971051545,0.7541143569896812,-0.041113151971051545,-0.023392409154967098,,,,,0.9563117303656687,False,False,True
151,VEGFD_14705-1_3,Non vs Predicted,375.0,-0.04007022119573733,0.7368260762256775,-0.04007022119573733,-0.03333047091252439,,,,,0.9527966083058533,False,False,True
151,VEGFD_14705-1_3,Non vs RV,423.0,-0.019696366748253202,0.8496528295243664,-0.019696366748253202,-0.02997611254439292,,,,,0.9715618443656667,False,False,True
151,VEGFD_14705-1_3,Predicted vs RV,234.0,0.02037385444748413,0.8775488734117487,0.02037385444748413,0.0033543583681314715,,,,,0.9756288800897905,False,False,True
